project,commit_id,file_path
awaitility,1849e9a5a4a58d805bbeb3e203370d24c2428e76,awaitility-kotlin/pom.xml
awaitility,1849e9a5a4a58d805bbeb3e203370d24c2428e76,awaitility-osgi-test/pom.xml
awaitility,1849e9a5a4a58d805bbeb3e203370d24c2428e76,awaitility-scala/pom.xml
awaitility,1849e9a5a4a58d805bbeb3e203370d24c2428e76,awaitility-test-support/pom.xml
awaitility,1849e9a5a4a58d805bbeb3e203370d24c2428e76,awaitility/pom.xml
awaitility,1849e9a5a4a58d805bbeb3e203370d24c2428e76,pom.xml
awaitility,6ced63a3dd80445ac744bff8887a5280830e1ac3,changelog.txt
awaitility,a4a0a8ba6e7004681b9300fe8c2151ee69370b97,awaitility/src/main/java/org/awaitility/core/JavaVersionDetector.java
awaitility,a4a0a8ba6e7004681b9300fe8c2151ee69370b97,awaitility/src/test/java/org/awaitility/core/JavaVersionDetectorTest.java
awaitility,fbe16add874b4260dd240108304d5c0be84eabc8,README.md
awaitility,42d9a7c3892c1182c9f704fd9c764b55179e8368,awaitility-groovy/pom.xml
awaitility,42d9a7c3892c1182c9f704fd9c764b55179e8368,awaitility-kotlin/pom.xml
awaitility,42d9a7c3892c1182c9f704fd9c764b55179e8368,awaitility-osgi-test/pom.xml
awaitility,42d9a7c3892c1182c9f704fd9c764b55179e8368,awaitility-scala/pom.xml
awaitility,42d9a7c3892c1182c9f704fd9c764b55179e8368,awaitility-test-support/pom.xml
awaitility,42d9a7c3892c1182c9f704fd9c764b55179e8368,awaitility/pom.xml
awaitility,42d9a7c3892c1182c9f704fd9c764b55179e8368,pom.xml
awaitility,ff13b724c45853c3becbec988a1447ac2508762d,awaitility-groovy/pom.xml
awaitility,ff13b724c45853c3becbec988a1447ac2508762d,awaitility-kotlin/pom.xml
awaitility,ff13b724c45853c3becbec988a1447ac2508762d,awaitility-osgi-test/pom.xml
awaitility,ff13b724c45853c3becbec988a1447ac2508762d,awaitility-scala/pom.xml
awaitility,ff13b724c45853c3becbec988a1447ac2508762d,awaitility-test-support/pom.xml
awaitility,ff13b724c45853c3becbec988a1447ac2508762d,awaitility/pom.xml
awaitility,ff13b724c45853c3becbec988a1447ac2508762d,pom.xml
awaitility,f80c2996d96c81b203f0483a55adfcc200c2963c,changelog.txt
awaitility,4be5236649ef6b16e805137fa7be404ce4db3e09,changelog.txt
awaitility,e15b97560d873a7a632dc7cfaabff6d2fea92f50,.github/workflows/ci.yml
awaitility,e15b97560d873a7a632dc7cfaabff6d2fea92f50,pom.xml
awaitility,7f7656e48377739cc41afdc60bf8f3c47135b196,.github/workflows/ci.yml
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,awaitility-groovy/pom.xml
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,awaitility-scala/pom.xml
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,awaitility/pom.xml
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,awaitility/src/main/java/org/awaitility/core/JavaVersionDetector.java
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,awaitility/src/main/java/org/awaitility/core/LambdaErrorMessageGenerator.java
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,awaitility/src/test/java/org/awaitility/UsingAtomicTest.java
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,changelog.txt
awaitility,32eafb69b38ff87ba4fae8b133e0ccc9ffa1a126,pom.xml
awaitility,801293612b7a608d5e8c8ddce24b1398cdc4d2fe,awaitility/src/test/java/org/awaitility/AwaitilityTest.java
awaitility,b01855d944d96d072e4e760e1f81afb78d12afe7,.github/workflows/ci.yml
awaitility,0e7dff0f0f36d50a88379ca810496ed91123aa83,awaitility/src/main/java/org/awaitility/Durations.java
awaitility,97076a9acea3b6c3a07eda72a52bfdc6a4df6200,.github/workflows/ci.yml
awaitility,4a1a392c3885173b97697004347ca4aa151d4059,awaitility/src/main/java/org/awaitility/Durations.java
awaitility,ff3d88d9e1d83d73538cca6f85885405b2b6b25a,awaitility-kotlin/src/main/kotlin/org/awaitility/kotlin/AwaitilityKt.kt
awaitility,ff3d88d9e1d83d73538cca6f85885405b2b6b25a,changelog.txt
awaitility,5677a2395a3d152fddaeda9d871bab706f94b2d0,changelog.txt
awaitility,3ece50a7a314e440d65b61f6f81a3d164f25a489,awaitility/src/main/java/org/awaitility/Awaitility.java
awaitility,3ece50a7a314e440d65b61f6f81a3d164f25a489,awaitility/src/main/java/org/awaitility/core/ConditionFactory.java
awaitility,3ece50a7a314e440d65b61f6f81a3d164f25a489,awaitility/src/test/java/org/awaitility/core/ConditionEvaluationLoggerTest.java
awaitility,b0d02e1a9606b8666937e7af2fba8b8296674fc2,awaitility/src/main/java/org/awaitility/Durations.java
awaitility,877ce6f2e9bbe24e48896a296226c0b16f41fa22,awaitility-kotlin/pom.xml
awaitility,877ce6f2e9bbe24e48896a296226c0b16f41fa22,awaitility-kotlin/src/main/kotlin/org/awaitility/kotlin/AwaitilityKt.kt
awaitility,877ce6f2e9bbe24e48896a296226c0b16f41fa22,awaitility-kotlin/src/test/kotlin/org/awaitility/kotlin/KotlinTest.kt
awaitility,877ce6f2e9bbe24e48896a296226c0b16f41fa22,changelog.txt
awaitility,0b025876ca751503559a395b823519b03d20370f,awaitility-kotlin/pom.xml
awaitility,0b025876ca751503559a395b823519b03d20370f,changelog.txt
awaitility,a56dce91b2abff03beb4773180ec6e5edb0117d7,.github/FUNDING.yml
awaitility,a44011dc74c050e5fa61fcddf8c47db9a23f229a,pom.xml
awaitility,6ee69e1bc4e65c18e26250ef4ebbd46ec0f46ec9,awaitility-kotlin/pom.xml
awaitility,6ee69e1bc4e65c18e26250ef4ebbd46ec0f46ec9,changelog.txt
awaitility,7f2f58688324527faf4a5ae1c800670af2b5d323,README.md
awaitility,9b4d6170898b2c5cdfa6fea176c33a831ed52c7d,README.md
awaitility,9ac7d06df423bae9748acbf64a349d352ba2b6e0,README.md
awaitility,9f6b0aca3be409d16b515425ab9b7bb90954ed40,README.md
awaitility,8919902ec4a4da9c7a3f5913fc8421f4f37f2c1e,README.md
awaitility,15753ee6e1d3874a9a0c576a40d2b3bdbd9b994d,awaitility-groovy/pom.xml
awaitility,15753ee6e1d3874a9a0c576a40d2b3bdbd9b994d,awaitility-kotlin/pom.xml
awaitility,15753ee6e1d3874a9a0c576a40d2b3bdbd9b994d,awaitility-osgi-test/pom.xml
awaitility,15753ee6e1d3874a9a0c576a40d2b3bdbd9b994d,awaitility-scala/pom.xml
awaitility,15753ee6e1d3874a9a0c576a40d2b3bdbd9b994d,awaitility-test-support/pom.xml
awaitility,15753ee6e1d3874a9a0c576a40d2b3bdbd9b994d,awaitility/pom.xml
awaitility,15753ee6e1d3874a9a0c576a40d2b3bdbd9b994d,pom.xml
awaitility,b5d82b703caa88b2ddc2ae0d06020c286d023a79,awaitility-groovy/pom.xml
awaitility,b5d82b703caa88b2ddc2ae0d06020c286d023a79,awaitility-kotlin/pom.xml
awaitility,b5d82b703caa88b2ddc2ae0d06020c286d023a79,awaitility-osgi-test/pom.xml
awaitility,b5d82b703caa88b2ddc2ae0d06020c286d023a79,awaitility-scala/pom.xml
awaitility,b5d82b703caa88b2ddc2ae0d06020c286d023a79,awaitility-test-support/pom.xml
awaitility,b5d82b703caa88b2ddc2ae0d06020c286d023a79,awaitility/pom.xml
awaitility,b5d82b703caa88b2ddc2ae0d06020c286d023a79,pom.xml
awaitility,1ae03495d5a76298ae03f64b1209bc63f049d6b6,changelog.txt
awaitility,386eccb7369b6bdb0e434980a0c39ec7c70405a9,awaitility/src/test/java/org/awaitility/AwaitilityTest.java
awaitility,fc45eb743e7f3a2aec2d57f6d3efd11165c9de44,awaitility/src/main/java/org/awaitility/Awaitility.java
awaitility,fc45eb743e7f3a2aec2d57f6d3efd11165c9de44,awaitility/src/main/java/org/awaitility/core/ConditionAwaiter.java
awaitility,fc45eb743e7f3a2aec2d57f6d3efd11165c9de44,awaitility/src/main/java/org/awaitility/core/ConditionFactory.java
awaitility,fc45eb743e7f3a2aec2d57f6d3efd11165c9de44,awaitility/src/main/java/org/awaitility/core/FailFastCondition.java
awaitility,fc45eb743e7f3a2aec2d57f6d3efd11165c9de44,awaitility/src/main/java/org/awaitility/core/TerminalFailureException.java
awaitility,fc45eb743e7f3a2aec2d57f6d3efd11165c9de44,awaitility/src/test/java/org/awaitility/FailFastTest.java
awaitility,fc45eb743e7f3a2aec2d57f6d3efd11165c9de44,changelog.txt
awaitility,d39c00d76af752cfede573453aa904c761c5f6f6,awaitility-kotlin/pom.xml
awaitility,d39c00d76af752cfede573453aa904c761c5f6f6,changelog.txt
awaitility,f359e945794f1c2fc99c6a2cb1b7ac8638394cb8,awaitility/src/main/java/org/awaitility/core/ConditionAwaiter.java
awaitility,9c9a79bbb8c4a9c1cf5b8822a310e3b9161d07a4,changelog.txt
awaitility,9e40d37614fae55588b7d512a447f76804f3e312,awaitility/src/main/java/org/awaitility/core/ConditionAwaiter.java
awaitility,9e40d37614fae55588b7d512a447f76804f3e312,awaitility/src/test/java/org/awaitility/core/ConditionAwaiterTest.java
awaitility,3c9f3450ca3bcf7dd53f8fcf2f7c06675350d9cc,awaitility/src/main/java/org/awaitility/core/Uninterruptibles.java
awaitility,3c9f3450ca3bcf7dd53f8fcf2f7c06675350d9cc,changelog.txt
awaitility,c4962d815b955059553f506ff1bed8ae7d055266,README.md
awaitility,3072d1b0a98e56525df652157841ffac577949d6,README.md
awaitility,5cc0d1bfaf9374da360a0b1a00b7923391357c31,awaitility-groovy/pom.xml
awaitility,5cc0d1bfaf9374da360a0b1a00b7923391357c31,awaitility-kotlin/pom.xml
awaitility,5cc0d1bfaf9374da360a0b1a00b7923391357c31,awaitility-osgi-test/pom.xml
awaitility,5cc0d1bfaf9374da360a0b1a00b7923391357c31,awaitility-scala/pom.xml
awaitility,5cc0d1bfaf9374da360a0b1a00b7923391357c31,awaitility-test-support/pom.xml
awaitility,5cc0d1bfaf9374da360a0b1a00b7923391357c31,awaitility/pom.xml
awaitility,5cc0d1bfaf9374da360a0b1a00b7923391357c31,pom.xml
awaitility,46ffd2c7affa0a4f7ed3abec5fd23e2c3978500f,awaitility-groovy/pom.xml
awaitility,46ffd2c7affa0a4f7ed3abec5fd23e2c3978500f,awaitility-kotlin/pom.xml
awaitility,46ffd2c7affa0a4f7ed3abec5fd23e2c3978500f,awaitility-osgi-test/pom.xml
awaitility,46ffd2c7affa0a4f7ed3abec5fd23e2c3978500f,awaitility-scala/pom.xml
awaitility,46ffd2c7affa0a4f7ed3abec5fd23e2c3978500f,awaitility-test-support/pom.xml
awaitility,46ffd2c7affa0a4f7ed3abec5fd23e2c3978500f,awaitility/pom.xml
awaitility,46ffd2c7affa0a4f7ed3abec5fd23e2c3978500f,pom.xml
awaitility,ba15287e97fe90a8454b8c12ea7e5200426500c8,changelog.txt
awaitility,7856aee5f89cf1addaba90bbe5ea33bc9cf0d7c5,awaitility-kotlin/src/main/kotlin/org/awaitility/kotlin/AwaitilityKt.kt
awaitility,7856aee5f89cf1addaba90bbe5ea33bc9cf0d7c5,awaitility-kotlin/src/test/kotlin/org/awaitility/kotlin/KotlinTest.kt
awaitility,7856aee5f89cf1addaba90bbe5ea33bc9cf0d7c5,changelog.txt
awaitility,a43c8ab907936a05375964c34694d293b27ba872,README.md
awaitility,772213f11ee4b5f497803ed344ebcaa6d85c299f,awaitility-groovy/pom.xml
awaitility,772213f11ee4b5f497803ed344ebcaa6d85c299f,pom.xml
awaitility,39e6725aec07efb8cdb6955b7fff5fde303343c5,pom.xml
awaitility,173e83135bbc2cc716c9fb8e7cffa235bdcb1b7e,awaitility-scala/pom.xml
awaitility,173e83135bbc2cc716c9fb8e7cffa235bdcb1b7e,changelog.txt
awaitility,683186bcc0e274fcc4a43fe3be1e83085eb19f93,README.md
awaitility,d1e303600c2c8acf431c3b02946f8baceaafed10,README.md
awaitility,542034b5c8fbca64828cb66afc283fe0470385f9,.github/workflows/ci.yml
awaitility,542034b5c8fbca64828cb66afc283fe0470385f9,.travis.yml
awaitility,542034b5c8fbca64828cb66afc283fe0470385f9,awaitility/pom.xml
awaitility,8a554c8ee4421f0a746f6a1cd741a413b07bcfc9,changelog.txt
awaitility,d555ebbb0bf52a991ab791180d540ab77e0a28a2,awaitility/src/main/java/org/awaitility/core/ConditionAwaiter.java
awaitility,d555ebbb0bf52a991ab791180d540ab77e0a28a2,awaitility/src/main/java/org/awaitility/core/OriginalDefaultUncaughtExceptionHandler.java
awaitility,d745954d47ad5192d852bfbb69fb5cd079c9810d,changelog.txt
awaitility,60e547513e678d7afef8b475f9fd115546799671,awaitility/src/main/java/org/awaitility/pollinterval/FibonacciPollInterval.java
awaitility,60e547513e678d7afef8b475f9fd115546799671,awaitility/src/test/java/org/awaitility/pollinterval/FibonacciPollIntervalTest.java
awaitility,c9122fd758464686041c674cb9dc0c38b55e4cf1,changelog.txt
awaitility,89ab8d5d8259a4447932cca788253453945cd4a9,README.md
awaitility,bba30e6766c48bd4c4e54f9f9361ff5525c49479,README.md
awaitility,cc2e632da71ee0e211c7ffe16d7089a4c195f1a7,changelog.txt
awaitility,758422d83c21a5ee7fc2cce57f3118c62c07d10d,awaitility-groovy/pom.xml
awaitility,758422d83c21a5ee7fc2cce57f3118c62c07d10d,awaitility-kotlin/pom.xml
awaitility,758422d83c21a5ee7fc2cce57f3118c62c07d10d,awaitility-osgi-test/pom.xml
awaitility,758422d83c21a5ee7fc2cce57f3118c62c07d10d,awaitility-scala/pom.xml
awaitility,758422d83c21a5ee7fc2cce57f3118c62c07d10d,awaitility-test-support/pom.xml
awaitility,758422d83c21a5ee7fc2cce57f3118c62c07d10d,awaitility/pom.xml
awaitility,758422d83c21a5ee7fc2cce57f3118c62c07d10d,pom.xml
awaitility,ce63847af2dc101217f9812615970be07abb4a51,awaitility-groovy/pom.xml
awaitility,ce63847af2dc101217f9812615970be07abb4a51,awaitility-kotlin/pom.xml
awaitility,ce63847af2dc101217f9812615970be07abb4a51,awaitility-osgi-test/pom.xml
awaitility,ce63847af2dc101217f9812615970be07abb4a51,awaitility-scala/pom.xml
awaitility,ce63847af2dc101217f9812615970be07abb4a51,awaitility-test-support/pom.xml
awaitility,ce63847af2dc101217f9812615970be07abb4a51,awaitility/pom.xml
awaitility,ce63847af2dc101217f9812615970be07abb4a51,pom.xml
awaitility,8c1c1868516d170ea3140ec2303d80ccc791a04c,changelog.txt
awaitility,3f78426f8692e10b6566ac7748f8a7a806c3c273,awaitility-osgi-test/pom.xml
awaitility,3f78426f8692e10b6566ac7748f8a7a806c3c273,pom.xml
awaitility,cba83fca80debe23a7e73ddea346335021b86203,README.md
awaitility,8abe43751cf3176da0f4604e23f0f84777e5ec42,awaitility-groovy/pom.xml
awaitility,50a01fd6940f165d9df72bd30b6e79b8e53d39b2,awaitility-groovy/pom.xml
awaitility,50a01fd6940f165d9df72bd30b6e79b8e53d39b2,changelog.txt
awaitility,5f86cc4310d941927001b566077434332ae7a248,changelog.txt
awaitility,24ad19d93b02624cb15c0cf59c4603f8158c006d,awaitility/src/main/java/org/awaitility/Awaitility.java
awaitility,24ad19d93b02624cb15c0cf59c4603f8158c006d,awaitility/src/main/java/org/awaitility/core/ConditionAwaiter.java
awaitility,24ad19d93b02624cb15c0cf59c4603f8158c006d,awaitility/src/main/java/org/awaitility/core/ConditionFactory.java
awaitility,24ad19d93b02624cb15c0cf59c4603f8158c006d,awaitility/src/main/java/org/awaitility/core/FailFastCondition.java
awaitility,24ad19d93b02624cb15c0cf59c4603f8158c006d,awaitility/src/main/java/org/awaitility/core/TerminalFailureException.java
awaitility,24ad19d93b02624cb15c0cf59c4603f8158c006d,awaitility/src/test/java/org/awaitility/FailFastTest.java
awaitility,24ad19d93b02624cb15c0cf59c4603f8158c006d,changelog.txt
awaitility,88f0d0f2fc039651188907a6b3435b7258f46e0f,awaitility-kotlin/src/test/kotlin/org/awaitility/kotlin/KotlinTest.kt
awaitility,6443cc2b72e3469691bec983110d58d0585ef1ad,awaitility-kotlin/pom.xml
awaitility,42adf9952d739e7b0ed22905b00d20e71cc9ef6e,awaitility-kotlin/pom.xml
awaitility,42adf9952d739e7b0ed22905b00d20e71cc9ef6e,changelog.txt
awaitility,095fc8ad485bc8c176a71d858b08ba74b72f35b0,changelog.txt
awaitility,3d5491c1cd8853402882220afe535a8ab0721c25,awaitility/src/main/java/org/awaitility/Awaitility.java
awaitility,3d5491c1cd8853402882220afe535a8ab0721c25,awaitility/src/main/java/org/awaitility/core/ConditionAwaiter.java
awaitility,3d5491c1cd8853402882220afe535a8ab0721c25,awaitility/src/main/java/org/awaitility/core/ConditionFactory.java
awaitility,3d5491c1cd8853402882220afe535a8ab0721c25,awaitility/src/main/java/org/awaitility/core/ConditionSettings.java
awaitility,3d5491c1cd8853402882220afe535a8ab0721c25,awaitility/src/main/java/org/awaitility/core/FailFastCondition.java
awaitility,3d5491c1cd8853402882220afe535a8ab0721c25,awaitility/src/main/java/org/awaitility/core/TerminalFailureException.java
awaitility,3d5491c1cd8853402882220afe535a8ab0721c25,awaitility/src/test/java/org/awaitility/FailFastTest.java
awaitility,fd5d3ed55061b714b9e1d4c9a76c7182acdfa514,awaitility-scala/pom.xml
awaitility,fd5d3ed55061b714b9e1d4c9a76c7182acdfa514,changelog.txt
awaitility,cfd5534b075aadebc79886a22879a64adc4dbda5,awaitility-kotlin/pom.xml
awaitility,cfd5534b075aadebc79886a22879a64adc4dbda5,changelog.txt
awaitility,936c7634825ce9838628dac5fc6681b356f2b1a8,awaitility-kotlin/pom.xml
awaitility,5ebb584be702c71e87ae766baff12d244751ebfa,pom.xml
awaitility,bb2a51ff34d572259d5d76adde449f8f563a57d3,awaitility-kotlin/pom.xml
awaitility,bb2a51ff34d572259d5d76adde449f8f563a57d3,changelog.txt
awaitility,a089a09969a7fb6ae8d8e3aad7b5e2673bd7f5c3,changelog.txt
awaitility,dfa5f7f9853e33f1f9b90d357d9fe5d4202da033,changelog.txt
awaitility,df156fe62e8c2f4e28a121930a32a0bec25639d8,awaitility-scala/pom.xml
awaitility,1aafafe2313d809554416098694863b873b3123e,changelog.txt
ByteLegend,828059a1df78c5563a510139442fd554f1cf5769,utils/src/main/kotlin/com/bytelegend/utils/CheckLicenses.kt
ByteLegend,828059a1df78c5563a510139442fd554f1cf5769,utils/utils.gradle.kts
ByteLegend,1436854608cf66a6fb9c6d2f9d5d852187bd7e7b,server
ByteLegend,ab512f0245e254bdf750bd74a9e2205203d04c0e,github1s
ByteLegend,5f09caff1b376f1e08d0d8c76198c9c27b72163e,server
ByteLegend,3df2c8fecc5312ca5f58d499811672499c9f065a,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/GamePage.kt
ByteLegend,3df2c8fecc5312ca5f58d499811672499c9f065a,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LayeredGameUIComponent.kt
ByteLegend,3df2c8fecc5312ca5f58d499811672499c9f065a,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MapNameWidget.kt
ByteLegend,3df2c8fecc5312ca5f58d499811672499c9f065a,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/RightSideBar.kt
ByteLegend,efa5599edbbe949b688c67a1630271c971a8e159,.github/workflows/build-test-webeditor.yml
ByteLegend,efa5599edbbe949b688c67a1630271c971a8e159,.github/workflows/check.yml
ByteLegend,efa5599edbbe949b688c67a1630271c971a8e159,.github/workflows/release.yml
ByteLegend,9b73609f7a23f9560e3351b2e834a40d2486a2ba,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LayeredGameUIComponent.kt
ByteLegend,9b73609f7a23f9560e3351b2e834a40d2486a2ba,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MapNameWidget.kt
ByteLegend,9b73609f7a23f9560e3351b2e834a40d2486a2ba,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/RightSideBar.kt
ByteLegend,9643e9c761072441865c4985025b3eb59ff93188,buildSrc/src/main/kotlin/dependencies.gradle.kts
ByteLegend,9643e9c761072441865c4985025b3eb59ff93188,client/common/common.gradle.kts
ByteLegend,4d9fe384a7dd19e48805b561122001b664ca8cfc,client/common/src/main/kotlin/com/bytelegend/app/client/ui/bootstrap/BootstrapTab.kt
ByteLegend,60ce3816bb1a4d29f3bbe60e0974050280fa74eb,buildSrc/src/main/kotlin/dependencies.gradle.kts
ByteLegend,f4c6a62b86246e2e32adf7989eacfb5af781c2e3,.github/workflows/build-test-webeditor.yml
ByteLegend,f4c6a62b86246e2e32adf7989eacfb5af781c2e3,.github/workflows/check.yml
ByteLegend,f4c6a62b86246e2e32adf7989eacfb5af781c2e3,.github/workflows/release.yml
ByteLegend,2cfc0f03228d088d9670fd661de3317771fa8f4b,gradle/wrapper/gradle-wrapper.properties
ByteLegend,2cfc0f03228d088d9670fd661de3317771fa8f4b,gradlew
ByteLegend,2cfc0f03228d088d9670fd661de3317771fa8f4b,gradlew.bat
ByteLegend,d96f47fed3c943a3dbb6d38711ab2d4ffeb7aab3,server-opensource/server-opensource.gradle.kts
ByteLegend,d96f47fed3c943a3dbb6d38711ab2d4ffeb7aab3,settings.gradle.kts
ByteLegend,efb963ad3ba3179a8ed2d6e9c70c509b5b79a9ae,shared/shared.gradle.kts
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,buildSrc/src/main/kotlin/com/bytelegend/buildsupport/BuildGameResourcesPlugin.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,server-opensource/src/main/kotlin/com/bytelegend/app/opensourceserver/GameApp.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,server-shared/common/src/main/kotlin/com/bytelegend/app/servershared/utils/Shell.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/AbstractBrowserTest.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,shared/src/commonMain/kotlin/com/bytelegend/app/shared/GameMap.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/BiMap.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,shared/src/jsMain/kotlin/com/bytelegend/app/shared/annotations/JSAnnotationBindings.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/annotations/ReadOnly.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,utils/src/main/kotlin/com/bytelegend/utils/CheckLicenses.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,utils/src/main/kotlin/com/bytelegend/utils/GameMapObjectReader.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,utils/src/main/kotlin/com/bytelegend/utils/GenerateJwtToken.kt
ByteLegend,ee851c6071bbed95e0a544e13dda44a022f27a5c,utils/src/main/kotlin/com/bytelegend/utils/GenerateTileset.kt
